"","population1000","mean_value","UP_value","Low_value"
"64",5.6894439,0.249241176175583,1.72416384936655,-1.22568149701538
"65",5.77975253333333,0.341290197401706,1.83582390574274,-1.15324351093933
"66",5.87006116666667,0.43333921862783,1.94759783675455,-1.08091939949889
"67",5.9603698,0.525388239853952,2.05948124991008,-1.00870477020217
"68",6.05067843333333,0.617437261080076,2.17146995319556,-0.936595431035405
"69",6.14098706666667,0.709486282306199,2.28355994530705,-0.864587380694652
"70",6.2312957,0.801535303532321,2.39574740631876,-0.792676799254112
"71",6.32160433333333,0.893584324758445,2.50802868877883,-0.720860039261936
"72",6.41191296666667,0.985633345984568,2.6204003092219,-0.649133617252762
"73",6.5022216,1.07768236721069,2.73285894008617,-0.577494205664792
"74",6.59253023333333,1.16973138843681,2.84540140202185,-0.505938625148218
"75",6.68283886666667,1.26178040966294,2.95802465657695,-0.434463837251077
"76",6.7731475,1.35382943088906,3.07072579924631,-0.363066937468192
"77",6.86345613333333,1.44587845211518,3.18350205286891,-0.291745148638546
"78",6.95376476666667,1.53792747334131,3.29635076135901,-0.220495814676395
"79",7.0440734,1.62997649456743,3.40926938375634,-0.14931639462148
"80",7.13438203333333,1.72202551579355,3.52225548858093,-0.0782044569938274
"81",7.22469066666667,1.81407453701968,3.6353067484783,-0.0071576744389521
"82",7.3149993,1.9061235582458,3.74842093514116,0.0638261813504406
"83",7.40530793333333,1.99817257947192,3.86159591449409,0.13474924444975
"84",7.49561656666667,2.09022160069804,3.97482964212825,0.205613559267841
"85",7.5859252,2.18227062192417,4.08812015897325,0.27642108487508
"86",7.67623383333333,2.27431964315029,4.2014655871944,0.347173699106182
"87",7.76654246666667,2.36636866437641,4.31486412630331,0.417873202449521
"88",7.8568511,2.45841768560254,4.42831404947103,0.48852132173404
"89",7.94715973333333,2.55046670682866,4.5418137000329,0.55911971362442
"90",8.03746836666667,2.64251572805478,4.65536148817487,0.629669967934698
"91",8.127777,2.73456474928091,4.76895588779185,0.700173610769966
"92",8.21808563333333,2.82661377050703,4.88259543350864,0.770632107505415
"93",8.30839426666667,2.91866279173315,4.99627871785485,0.841046865611455
"94",8.3987029,3.01071181295928,5.11000438858535,0.911419237333201
"95",8.48901153333333,3.1027608341854,5.22377114613855,0.981750522232248
"96",8.57932016666667,3.19480985541152,5.33757774122488,1.05204196959817
"97",8.6696288,3.28685887663764,5.4514229725385,1.12229478073679
"98",8.75993743333333,3.37890789786377,5.56530568458551,1.19251011114203
"99",8.85024606666667,3.47095691908989,5.67922476562232,1.26268907255746
"100",8.9405547,3.56300594031601,5.79317914569823,1.33283273493379
