"","NOUTC1500","mean_value","UP_value","Low_value"
"60",0.454478787878788,-8.65283503461918,-6.12192404276646,-11.1837460264719
"61",0.462181818181818,-8.70284788484518,-6.13451057050458,-11.2711851991858
"62",0.469884848484848,-8.75286073507118,-6.14702863875325,-11.3586928313891
"63",0.477587878787879,-8.80287358529718,-6.15948116066928,-11.4462660099251
"64",0.485290909090909,-8.85288643552318,-6.17187089111231,-11.533901979934
"65",0.492993939393939,-8.90289928574918,-6.1842004369286,-11.6215981345698
"66",0.50069696969697,-8.95291213597518,-6.19647226647013,-11.7093520054802
"67",0.5084,-9.00292498620118,-6.20868871841193,-11.7971612539904
"68",0.51610303030303,-9.05293783642718,-6.22085200992516,-11.8850236629292
"69",0.523806060606061,-9.10295068665318,-6.23296424425811,-11.9729371290482
"70",0.531509090909091,-9.15296353687918,-6.24502741777298,-12.0608996559854
"71",0.539212121212121,-9.20297638710518,-6.25704342648193,-12.1489093477284
"72",0.546915151515151,-9.25298923733118,-6.26901407212227,-12.2369644025401
"73",0.554618181818182,-9.30300208755718,-6.28094106780696,-12.3250631073074
"74",0.562321212121212,-9.35301493778318,-6.29282604328386,-12.4132038322825
"75",0.570024242424242,-9.40302778800918,-6.30467054983388,-12.5013850261845
"76",0.577727272727273,-9.45304063823518,-6.31647606483603,-12.5896052116343
"77",0.585430303030303,-9.50305348846118,-6.32824399602466,-12.6778629808977
"78",0.593133333333333,-9.55306633868718,-6.33997568546239,-12.766156991912
"79",0.600836363636364,-9.60307918891318,-6.3516724132499,-12.8544859645765
"80",0.608539393939394,-9.65309203913919,-6.36333540099241,-12.942848677286
"81",0.616242424242424,-9.70310488936519,-6.3749658150407,-13.0312439636897
"82",0.623945454545454,-9.75311773959119,-6.38656476952325,-13.1196707096591
"83",0.631648484848485,-9.80313058981719,-6.3981333291848,-13.2081278504496
"84",0.639351515151515,-9.85314344004319,-6.40967251204511,-13.2966143680413
"85",0.647054545454545,-9.90315629026919,-6.42118329189098,-13.3851292886474
"86",0.654757575757576,-9.95316914049519,-6.43266660061328,-13.4736716803771
"87",0.662460606060606,-10.0031819907212,-6.44412333039988,-13.5622406510425
"88",0.670163636363636,-10.0531948409472,-6.45555433579464,-13.6508353460997
"89",0.677866666666667,-10.1032076911732,-6.46696043563163,-13.7394549467147
"90",0.685569696969697,-10.1532205413992,-6.47834241485325,-13.8280986679451
"91",0.693272727272727,-10.2032333916252,-6.48970102622009,-13.9167657570303
"92",0.700975757575758,-10.2532462418512,-6.50103699191994,-14.0054554917824
"93",0.708678787878788,-10.3032590920772,-6.51235100508258,-14.0941671790718
"94",0.716381818181818,-10.3532719423032,-6.52364373120675,-14.1829001533996
"95",0.724084848484848,-10.4032847925292,-6.53491580950503,-14.2716537755534
"96",0.731787878787879,-10.4532976427552,-6.54616785417201,-14.3604274313384
"97",0.739490909090909,-10.5033104929812,-6.55740045558071,-14.4492205303817
"98",0.747193939393939,-10.5533233432072,-6.56861418141198,-14.5380325050024
"99",0.75489696969697,-10.6033361934332,-6.57980957772098,-14.6268628091454
"100",0.7626,-10.6533490436592,-6.59098716994489,-14.7157109173735
