"","Precipitation","mean_value","UP_value","Low_value"
"59",112.033737373737,2.15738711404535,4.73202321792559,-0.417248989834889
"60",113.965353535354,2.27203377452113,4.88803898596615,-0.343971436923883
"61",115.89696969697,2.38668043499692,5.04412791728821,-0.27076704729438
"62",117.828585858586,2.5013270954727,5.20028664164789,-0.197632450702494
"63",119.760202020202,2.61597375594848,5.35651198749517,-0.12456447559821
"64",121.691818181818,2.73062041642426,5.51280096792931,-0.0515601350807819
"65",123.623434343434,2.84526707690005,5.66915076779487,0.0213833860052217
"66",125.555050505051,2.95991373737583,5.82555873181524,0.0942687429364213
"67",127.486666666667,3.07456039785161,5.98202235367055,0.167098442032673
"68",129.418282828283,3.1892070583274,6.13853926593616,0.239874850718637
"69",131.349898989899,3.30385371880318,6.29510723080567,0.312600206800691
"70",133.281515151515,3.41850037927896,6.4517241315302,0.385276627027725
"71",135.213131313131,3.53314703975474,6.60838796451169,0.457906114997802
"72",137.144747474747,3.64779370023053,6.76509683199423,0.530490568466827
"73",139.076363636364,3.76244036070631,6.92184893530261,0.603031786110008
"74",141.00797979798,3.87708702118209,7.0786425685819,0.675531473782286
"75",142.939595959596,3.99173368165788,7.2354761129963,0.747991250319447
"76",144.871212121212,4.10638034213366,7.3923480313493,0.820412652918017
"77",146.802828282828,4.22102700260944,7.54925686309054,0.892797142128341
"78",148.734444444444,4.33567366308523,7.7062012196781,0.965146106492357
"79",150.666060606061,4.45032032356101,7.86317978026747,1.03746086685454
"80",152.597676767677,4.56496698403679,8.0201912877014,1.10974268037218
"81",154.529292929293,4.67961364451257,8.17723454477656,1.18199274424859
"82",156.460909090909,4.79426030498836,8.33430841076564,1.25421219921108
"83",158.392525252525,4.90890696546414,8.49141179817493,1.32640213275335
"84",160.324141414141,5.02355362593992,8.64854366971935,1.3985635821605
"85",162.255757575758,5.13820028641571,8.80570303549836,1.47069753733305
"86",164.187373737374,5.25284694689149,8.96288895035758,1.5428049434254
"87",166.11898989899,5.36749360736727,9.12010051142231,1.61488670331224
"88",168.050606060606,5.48214026784305,9.27733685579016,1.68694367989595
"89",169.982222222222,5.59678692831884,9.43459715837115,1.75897669826652
"90",171.913838383838,5.71143358879462,9.59188062986451,1.83098654772473
"91",173.845454545455,5.8260802492704,9.74918651486236,1.90297398367844
"92",175.777070707071,5.94072690974619,9.90651409007127,1.97493972942111
"93",177.708686868687,6.05537357022197,10.0638626626431,2.04688447780079
"94",179.640303030303,6.17002023069775,10.2212315686081,2.11880889278739
"95",181.571919191919,6.28466689117354,10.3786201714019,2.19071361094521
"96",183.503535353535,6.39931355164932,10.5360278604814,2.26259924281723
"97",185.435151515152,6.5139602121251,10.6934540500228,2.33446637422739
"98",187.366767676768,6.62860687260088,10.8508981776956,2.40631556750613
"99",189.298383838384,6.74325353307667,11.0083597035087,2.47814736264461
"100",191.23,6.85790019355245,11.1658381087227,2.54996227838219
