"","impervious1000","mean_value","UP_value","Low_value"
"50",0.487810101010101,-3.11313570881558,-2.33650704727747,-3.88976437035369
"51",0.497789898989899,-3.16588958200022,-2.38455440550233,-3.9472247584981
"52",0.507769696969697,-3.21864345518485,-2.43226527834166,-4.00502163202805
"53",0.517749494949495,-3.27139732836949,-2.47964609542494,-4.06314856131405
"54",0.527729292929293,-3.32415120155413,-2.52670352828963,-4.12159887481863
"55",0.537709090909091,-3.37690507473877,-2.57344445517335,-4.1803656943042
"56",0.547688888888889,-3.42965894792341,-2.61987592657653,-4.2394419692703
"57",0.557668686868687,-3.48241282110805,-2.66600513189716,-4.29882051031894
"58",0.567648484848485,-3.53516669429269,-2.71183936739567,-4.35849402118971
"59",0.577628282828283,-3.58792056747733,-2.75738600570409,-4.41845512925057
"60",0.587608080808081,-3.64067444066197,-2.80265246705024,-4.47869641427369
"61",0.597587878787879,-3.69342831384661,-2.84764619232591,-4.5392104353673
"62",0.607567676767677,-3.74618218703124,-2.89237461808859,-4.5999897559739
"63",0.617547474747475,-3.79893606021588,-2.93684515355046,-4.66102696688131
"64",0.627527272727273,-3.85168993340052,-2.98106515957518,-4.72231470722586
"65",0.637507070707071,-3.90444380658516,-3.02504192967486,-4.78384568349547
"66",0.647486868686869,-3.9571976797698,-3.06878267297395,-4.84561268656565
"67",0.657466666666667,-4.00995155295444,-3.1122944990867,-4.90760860682217
"68",0.667446464646465,-4.06270542613908,-3.15558440483669,-4.96982644744147
"69",0.677426262626263,-4.11545929932372,-3.19865926273415,-5.03225933591328
"70",0.687406060606061,-4.16821317250836,-3.24152581111601,-5.0949005339007
"71",0.697385858585859,-4.22096704569299,-3.2841906458463,-5.15774344553969
"72",0.707365656565657,-4.27372091887763,-3.32666021347016,-5.2207816242851
"73",0.717345454545455,-4.32647479206227,-3.36894080571201,-5.28400877841253
"74",0.727325252525252,-4.37922866524691,-3.41103855520835,-5.34741877528547
"75",0.73730505050505,-4.43198253843155,-3.45295943236669,-5.41100564449641
"76",0.747284848484848,-4.48473641161619,-3.49470924324502,-5.47476357998736
"77",0.757264646464646,-4.53749028480083,-3.53629362834969,-5.53868694125197
"78",0.767244444444444,-4.59024415798547,-3.5777180622543,-5.60277025371663
"79",0.777224242424242,-4.64299803117011,-3.61898785394725,-5.66700820839296
"80",0.78720404040404,-4.69575190435474,-3.6601081478211,-5.73139566088839
"81",0.797183838383838,-4.74850577753938,-3.70108392522294,-5.79592762985583
"82",0.807163636363636,-4.80125965072402,-3.74192000649058,-5.86059929495747
"83",0.817143434343434,-4.85401352390866,-3.78262105340543,-5.92540599441189
"84",0.827123232323232,-4.9067673970933,-3.82319157199884,-5.99034322218776
"85",0.83710303030303,-4.95952127027794,-3.8636359156541,-6.05540662490178
"86",0.847082828282828,-5.01227514346258,-3.90395828845196,-6.1205919984732
"87",0.857062626262626,-5.06502901664722,-3.94416274871246,-6.18589528458197
"88",0.867042424242424,-5.11778288983186,-3.98425321269098,-6.25131256697273
"89",0.877022222222222,-5.17053676301649,-4.02423345839073,-6.31684006764226
"90",0.88700202020202,-5.22329063620113,-4.06410712945833,-6.38247414294394
"91",0.896981818181818,-5.27604450938577,-4.10387773913297,-6.44821127963858
"92",0.906961616161616,-5.32879838257041,-4.14354867422327,-6.51404809091756
"93",0.916941414141414,-5.38155225575505,-4.18312319908927,-6.57998131242083
"94",0.926921212121212,-5.43430612893969,-4.22260445960998,-6.6460077982694
"95",0.93690101010101,-5.48706000212433,-4.26199548711961,-6.71212451712905
"96",0.946880808080808,-5.53981387530897,-4.30129920229826,-6.77832854831967
"97",0.956860606060606,-5.59256774849361,-4.34051841900469,-6.84461707798252
"98",0.966840404040404,-5.64532162167825,-4.37965584804122,-6.91098739531527
"99",0.976820202020202,-5.69807549486289,-4.41871410084221,-6.97743688888356
"100",0.9868,-5.75082936804752,-4.45769569307939,-7.04396304301566
