"","UTC500","mean_value","UP_value","Low_value"
"33",0.272238545454545,-5.11045610688057,-4.12315675349208,-6.09775546026906
"34",0.280746,-5.04746952138604,-4.07746503082469,-6.01747401194738
"35",0.289253454545455,-4.9844829358915,-4.03132126364313,-5.93764460813987
"36",0.297760909090909,-4.92149635039697,-3.98470106945043,-5.8582916313435
"37",0.306268363636364,-4.85850976490243,-3.93757904731811,-5.77944048248676
"38",0.314775818181818,-4.7955231794079,-3.88992882319573,-5.70111753562007
"39",0.323283272727273,-4.73253659391337,-3.84172311588187,-5.62335007194486
"40",0.331790727272727,-4.66955000841883,-3.79293382643947,-5.54616619039819
"41",0.340298181818182,-4.6065634229243,-3.74353215373421,-5.46959469211439
"42",0.348805636363636,-4.54357683742976,-3.69348873851418,-5.39366493634535
"43",0.357313090909091,-4.48059025193523,-3.64277383799823,-5.31840666587223
"44",0.365820545454545,-4.4176036664407,-3.59135753226948,-5.24384980061191
"45",0.374328,-4.35461708094616,-3.53920996285744,-5.17002419903489
"46",0.382835454545455,-4.29163049545163,-3.48630160272957,-5.09695938817368
"47",0.391342909090909,-4.22864390995709,-3.43260355551369,-5.0246842644005
"48",0.399850363636364,-4.16565732446256,-3.3780878801733,-4.95322676875183
"49",0.408357818181818,-4.10267073896803,-3.32272793562915,-4.8826135423069
"50",0.416865272727273,-4.03968415347349,-3.26649873805984,-4.81286956888714
"51",0.425372727272727,-3.97669756797896,-3.20937732195196,-4.74401781400596
"52",0.433880181818182,-3.91371098248442,-3.15134309455645,-4.6760788704124
"53",0.442387636363636,-3.85072439698989,-3.09237817239926,-4.60907062158052
"54",0.450895090909091,-3.78773781149536,-3.03246768804001,-4.5430079349507
"55",0.459402545454545,-3.72475122600082,-2.97160005548861,-4.47790239651303
"56",0.46791,-3.66176464050629,-2.90976718364234,-4.41376209737024
"57",0.476417454545455,-3.59877805501176,-2.84696462879348,-4.35059148123003
"58",0.484924909090909,-3.53579146951722,-2.78319167960192,-4.28839125943252
"59",0.493432363636364,-3.47280488402269,-2.71845137077752,-4.22715839726785
"60",0.501939818181818,-3.40981829852815,-2.65275042486267,-4.16688617219363
"61",0.510447272727273,-3.34683171303362,-2.58609912469939,-4.10756430136785
"62",0.518954727272727,-3.28384512753909,-2.51851112215497,-4.0491791329232
"63",0.527462181818182,-3.22085854204455,-2.45000319123795,-3.99171389285115
"64",0.535969636363636,-3.15787195655002,-2.38059493568595,-3.93514897741409
"65",0.544477090909091,-3.09488537105548,-2.31030846234242,-3.87946227976855
"66",0.552984545454545,-3.03189878556095,-2.23916803213047,-3.82462953899143
"67",0.561492,-2.96891220006642,-2.16719970022034,-3.77062469991249
"68",0.569999454545455,-2.90592561457188,-2.09443095617252,-3.71742027297125
"69",0.578506909090909,-2.84293902907735,-2.02089037355978,-3.66498768459492
"70",0.587014363636364,-2.77995244358281,-1.94660727698493,-3.6132976101807
"71",0.595521818181818,-2.71696585808828,-1.87161143267126,-3.5623202835053
"72",0.604029272727273,-2.65397927259375,-1.79593276704844,-3.51202577813905
"73",0.612536727272727,-2.59099268709921,-1.71960111609846,-3.46238425809996
"74",0.621044181818182,-2.52800610160468,-1.64264600674492,-3.41336619646444
"75",0.629551636363636,-2.46501951611015,-1.56509647031385,-3.36494256190644
"76",0.638059090909091,-2.40203293061561,-1.48698088708653,-3.3170849741447
"77",0.646566545454546,-2.33904634512108,-1.40832686020389,-3.26976583003826
"78",0.655074,-2.27605975962654,-1.32916111665121,-3.22295840260188
"79",0.663581454545455,-2.21307317413201,-1.24950943272263,-3.17663691554139
"80",0.672088909090909,-2.15008658863748,-1.16939658120627,-3.13077659606868
"81",0.680596363636364,-2.08710000314294,-1.0888462975058,-3.08535370878008
"82",0.689103818181818,-2.02411341764841,-1.0078812619933,-3.04034557330351
"83",0.697611272727273,-1.96112683215387,-0.926523096039011,-2.99573056826874
"84",0.706118727272727,-1.89814024665934,-0.844792369363086,-2.95148812395559
"85",0.714626181818182,-1.83515366116481,-0.76270861658094,-2.90759870574867
"86",0.723133636363636,-1.77216707567027,-0.680290361051476,-2.86404379028907
"87",0.731641090909091,-1.70918049017574,-0.597555144374709,-2.82080583597677
"88",0.740148545454545,-1.6461939046812,-0.514519560112921,-2.77786824924949
"89",0.748656,-1.58320731918667,-0.431199290522317,-2.73521534785102
"90",0.757163454545455,-1.52022073369214,-0.347609145276569,-2.69283232210771
"91",0.765670909090909,-1.4572341481976,-0.26376310133802,-2.65070519505719
"92",0.774178363636364,-1.39424756270307,-0.179674343286464,-2.60882078211967
"93",0.782685818181818,-1.33126097720854,-0.0953553035496602,-2.56716665086741
"94",0.791193272727273,-1.268274391714,-0.0108177020953655,-2.52573108133264
"95",0.799700727272727,-1.20528780621947,0.073927414756813,-2.48450302719575
"96",0.808208181818182,-1.14230122072493,0.158869636662522,-2.44347207811239
"97",0.816715636363636,-1.0793146352304,0.243999152908187,-2.40262842336899
"98",0.825223090909091,-1.01632804973586,0.329306717527252,-2.36196281699898
"99",0.833730545454546,-0.953341464241332,0.414783615962635,-2.3214665444453
"100",0.842238,-0.890354878746797,0.500421633323071,-2.28113139081667
